"report_date","state","value","location_name","final_value","truth_date","final_perc_change","absolutediff","season"
2023-04-29,"KS",1,"Kansas",1,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"KY",7,"Kentucky",7,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"LA",19,"Louisiana",19,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"ME",0,"Maine",0,2023-05-20,NA,0,"B) 2022-2023"
2023-04-29,"MD",10,"Maryland",10,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"MA",9,"Massachusetts",9,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"MI",7,"Michigan",7,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"MN",14,"Minnesota",14,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"MS",15,"Mississippi",15,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"MO",16,"Missouri",24,2023-05-20,0.5,8,"B) 2022-2023"
2023-04-29,"MT",0,"Montana",0,2023-05-20,NA,0,"B) 2022-2023"
2023-04-29,"NE",6,"Nebraska",4,2023-05-20,-0.333333333333333,-2,"B) 2022-2023"
2023-04-29,"NV",6,"Nevada",6,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"NH",3,"New Hampshire",3,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"NJ",12,"New Jersey",12,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"NM",2,"New Mexico",2,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"NY",39,"New York",40,2023-05-20,0.0256410256410256,1,"B) 2022-2023"
2023-04-29,"NC",7,"North Carolina",7,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"ND",3,"North Dakota",3,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"OH",18,"Ohio",18,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"OK",20,"Oklahoma",22,2023-05-20,0.1,2,"B) 2022-2023"
2023-04-29,"OR",2,"Oregon",5,2023-05-20,1.5,3,"B) 2022-2023"
2023-04-29,"PA",72,"Pennsylvania",74,2023-05-20,0.0277777777777778,2,"B) 2022-2023"
2023-04-29,"PR",38,"Puerto Rico",38,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"RI",1,"Rhode Island",1,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"SC",26,"South Carolina",26,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"SD",5,"South Dakota",5,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"TN",20,"Tennessee",20,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"TX",119,"Texas",119,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"US",926,"US",947,2023-05-20,0.0226781857451404,21,"B) 2022-2023"
2023-04-29,"UT",1,"Utah",1,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"VT",2,"Vermont",2,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"VA",38,"Virginia",39,2023-05-20,0.0263157894736842,1,"B) 2022-2023"
2023-04-29,"WA",11,"Washington",11,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"WV",5,"West Virginia",5,2023-05-20,0,0,"B) 2022-2023"
2023-04-29,"WI",0,"Wisconsin",0,2023-05-20,NA,0,"B) 2022-2023"
2023-04-29,"WY",1,"Wyoming",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"AL",6,"Alabama",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"AK",6,"Alaska",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"AZ",69,"Arizona",68,2023-05-20,-0.0144927536231884,-1,"B) 2022-2023"
2023-05-06,"AR",9,"Arkansas",9,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"CA",21,"California",21,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"CO",4,"Colorado",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"CT",7,"Connecticut",7,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"DE",0,"Delaware",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-06,"DC",1,"District of Columbia",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"FL",125,"Florida",125,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"GA",38,"Georgia",36,2023-05-20,-0.0526315789473684,-2,"B) 2022-2023"
2023-05-06,"HI",0,"Hawaii",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-06,"ID",6,"Idaho",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"IL",29,"Illinois",26,2023-05-20,-0.103448275862069,-3,"B) 2022-2023"
2023-05-06,"IN",22,"Indiana",20,2023-05-20,-0.0909090909090909,-2,"B) 2022-2023"
2023-05-06,"IA",6,"Iowa",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"KS",3,"Kansas",3,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"KY",14,"Kentucky",14,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"LA",10,"Louisiana",10,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"ME",2,"Maine",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"MD",14,"Maryland",14,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"MA",12,"Massachusetts",12,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"MI",13,"Michigan",17,2023-05-20,0.307692307692308,4,"B) 2022-2023"
2023-05-06,"MN",20,"Minnesota",20,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"MS",20,"Mississippi",20,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"MO",23,"Missouri",24,2023-05-20,0.0434782608695652,1,"B) 2022-2023"
2023-05-06,"MT",0,"Montana",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-06,"NE",1,"Nebraska",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"NV",5,"Nevada",5,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"NH",2,"New Hampshire",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"NJ",24,"New Jersey",21,2023-05-20,-0.125,-3,"B) 2022-2023"
2023-05-06,"NM",1,"New Mexico",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"NY",50,"New York",50,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"NC",8,"North Carolina",8,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"ND",6,"North Dakota",8,2023-05-20,0.333333333333333,2,"B) 2022-2023"
2023-05-06,"OH",17,"Ohio",16,2023-05-20,-0.0588235294117647,-1,"B) 2022-2023"
2023-05-06,"OK",9,"Oklahoma",9,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"OR",2,"Oregon",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"PA",52,"Pennsylvania",52,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"PR",49,"Puerto Rico",51,2023-05-20,0.0408163265306122,2,"B) 2022-2023"
2023-05-06,"RI",1,"Rhode Island",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"SC",21,"South Carolina",21,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"SD",6,"South Dakota",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"TN",24,"Tennessee",23,2023-05-20,-0.0416666666666667,-1,"B) 2022-2023"
2023-05-06,"TX",108,"Texas",110,2023-05-20,0.0185185185185185,2,"B) 2022-2023"
2023-05-06,"US",945,"US",944,2023-05-20,-0.00105820105820106,-1,"B) 2022-2023"
2023-05-06,"UT",5,"Utah",5,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"VT",0,"Vermont",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-06,"VA",46,"Virginia",47,2023-05-20,0.0217391304347826,1,"B) 2022-2023"
2023-05-06,"WA",14,"Washington",14,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"WV",4,"West Virginia",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"WI",8,"Wisconsin",8,2023-05-20,0,0,"B) 2022-2023"
2023-05-06,"WY",2,"Wyoming",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"AL",16,"Alabama",15,2023-05-20,-0.0625,-1,"B) 2022-2023"
2023-05-13,"AK",0,"Alaska",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-13,"AZ",80,"Arizona",80,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"AR",14,"Arkansas",14,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"CA",39,"California",37,2023-05-20,-0.0512820512820513,-2,"B) 2022-2023"
2023-05-13,"CO",8,"Colorado",8,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"CT",6,"Connecticut",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"DE",1,"Delaware",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"DC",1,"District of Columbia",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"FL",129,"Florida",135,2023-05-20,0.0465116279069767,6,"B) 2022-2023"
2023-05-13,"GA",54,"Georgia",52,2023-05-20,-0.037037037037037,-2,"B) 2022-2023"
2023-05-13,"HI",1,"Hawaii",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"ID",8,"Idaho",8,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"IL",24,"Illinois",27,2023-05-20,0.125,3,"B) 2022-2023"
2023-05-13,"IN",24,"Indiana",21,2023-05-20,-0.125,-3,"B) 2022-2023"
2023-05-13,"IA",4,"Iowa",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"KS",3,"Kansas",3,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"KY",14,"Kentucky",14,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"LA",18,"Louisiana",17,2023-05-20,-0.0555555555555556,-1,"B) 2022-2023"
2023-05-13,"ME",4,"Maine",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"MD",10,"Maryland",10,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"MA",9,"Massachusetts",9,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"MI",17,"Michigan",17,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"MN",11,"Minnesota",11,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"MS",27,"Mississippi",28,2023-05-20,0.037037037037037,1,"B) 2022-2023"
2023-05-13,"MO",27,"Missouri",25,2023-05-20,-0.0740740740740741,-2,"B) 2022-2023"
2023-05-13,"MT",0,"Montana",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-13,"NE",4,"Nebraska",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"NV",6,"Nevada",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"NH",1,"New Hampshire",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"NJ",21,"New Jersey",22,2023-05-20,0.0476190476190476,1,"B) 2022-2023"
2023-05-13,"NM",1,"New Mexico",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"NY",48,"New York",48,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"NC",14,"North Carolina",17,2023-05-20,0.214285714285714,3,"B) 2022-2023"
2023-05-13,"ND",4,"North Dakota",1,2023-05-20,-0.75,-3,"B) 2022-2023"
2023-05-13,"OH",18,"Ohio",18,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"OK",13,"Oklahoma",14,2023-05-20,0.0769230769230769,1,"B) 2022-2023"
2023-05-13,"OR",0,"Oregon",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-13,"PA",59,"Pennsylvania",59,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"PR",46,"Puerto Rico",45,2023-05-20,-0.0217391304347826,-1,"B) 2022-2023"
2023-05-13,"RI",3,"Rhode Island",3,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"SC",21,"South Carolina",21,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"SD",8,"South Dakota",6,2023-05-20,-0.25,-2,"B) 2022-2023"
2023-05-13,"TN",12,"Tennessee",13,2023-05-20,0.0833333333333333,1,"B) 2022-2023"
2023-05-13,"TX",94,"Texas",94,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"US",991,"US",990,2023-05-20,-0.00100908173562059,-1,"B) 2022-2023"
2023-05-13,"UT",7,"Utah",7,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"VT",0,"Vermont",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-13,"VA",40,"Virginia",39,2023-05-20,-0.025,-1,"B) 2022-2023"
2023-05-13,"WA",11,"Washington",12,2023-05-20,0.0909090909090909,1,"B) 2022-2023"
2023-05-13,"WV",6,"West Virginia",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"WI",4,"Wisconsin",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-13,"WY",1,"Wyoming",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"AL",9,"Alabama",9,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"AK",0,"Alaska",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-20,"AZ",100,"Arizona",103,2023-05-20,0.03,3,"B) 2022-2023"
2023-05-20,"AR",8,"Arkansas",8,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"CA",22,"California",23,2023-05-20,0.0454545454545455,1,"B) 2022-2023"
2023-05-20,"CO",12,"Colorado",12,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"CT",12,"Connecticut",12,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"DE",0,"Delaware",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-20,"DC",2,"District of Columbia",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"FL",139,"Florida",136,2023-05-20,-0.0215827338129496,-3,"B) 2022-2023"
2023-05-20,"GA",29,"Georgia",29,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"HI",3,"Hawaii",3,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"ID",2,"Idaho",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"IL",40,"Illinois",29,2023-05-20,-0.275,-11,"B) 2022-2023"
2023-05-20,"IN",20,"Indiana",19,2023-05-20,-0.05,-1,"B) 2022-2023"
2023-05-20,"IA",6,"Iowa",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"KS",6,"Kansas",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"KY",10,"Kentucky",10,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"LA",21,"Louisiana",19,2023-05-20,-0.0952380952380952,-2,"B) 2022-2023"
2023-05-20,"ME",5,"Maine",5,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"MD",3,"Maryland",5,2023-05-20,0.666666666666667,2,"B) 2022-2023"
2023-05-20,"MA",11,"Massachusetts",11,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"MI",15,"Michigan",14,2023-05-20,-0.0666666666666667,-1,"B) 2022-2023"
2023-05-20,"MN",7,"Minnesota",7,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"MS",21,"Mississippi",22,2023-05-20,0.0476190476190476,1,"B) 2022-2023"
2023-05-20,"MO",17,"Missouri",18,2023-05-20,0.0588235294117647,1,"B) 2022-2023"
2023-05-20,"MT",2,"Montana",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"NE",2,"Nebraska",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"NV",4,"Nevada",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"NH",1,"New Hampshire",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"NJ",15,"New Jersey",15,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"NM",4,"New Mexico",4,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"NY",53,"New York",53,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"NC",10,"North Carolina",10,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"ND",5,"North Dakota",4,2023-05-20,-0.2,-1,"B) 2022-2023"
2023-05-20,"OH",9,"Ohio",9,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"OK",30,"Oklahoma",26,2023-05-20,-0.133333333333333,-4,"B) 2022-2023"
2023-05-20,"OR",2,"Oregon",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"PA",54,"Pennsylvania",54,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"PR",57,"Puerto Rico",57,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"RI",0,"Rhode Island",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-20,"SC",17,"South Carolina",17,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"SD",2,"South Dakota",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"TN",17,"Tennessee",17,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"TX",91,"Texas",96,2023-05-20,0.0549450549450549,5,"B) 2022-2023"
2023-05-20,"US",970,"US",956,2023-05-20,-0.0144329896907217,-14,"B) 2022-2023"
2023-05-20,"UT",1,"Utah",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"VT",2,"Vermont",2,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"VA",40,"Virginia",42,2023-05-20,0.05,2,"B) 2022-2023"
2023-05-20,"WA",14,"Washington",12,2023-05-20,-0.142857142857143,-2,"B) 2022-2023"
2023-05-20,"WV",11,"West Virginia",11,2023-05-20,0,0,"B) 2022-2023"
2023-05-20,"WI",6,"Wisconsin",2,2023-05-20,-0.666666666666667,-4,"B) 2022-2023"
2023-05-20,"WY",1,"Wyoming",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"AL",12,"Alabama",13,2023-05-20,0.0833333333333333,1,"B) 2022-2023"
2023-05-27,"AK",0,"Alaska",2,2023-05-20,Inf,2,"B) 2022-2023"
2023-05-27,"AZ",109,"Arizona",109,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"AR",11,"Arkansas",11,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"CA",29,"California",31,2023-05-20,0.0689655172413793,2,"B) 2022-2023"
2023-05-27,"CO",7,"Colorado",6,2023-05-20,-0.142857142857143,-1,"B) 2022-2023"
2023-05-27,"CT",10,"Connecticut",9,2023-05-20,-0.1,-1,"B) 2022-2023"
2023-05-27,"DE",0,"Delaware",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-27,"DC",6,"District of Columbia",6,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"FL",145,"Florida",147,2023-05-20,0.0137931034482759,2,"B) 2022-2023"
2023-05-27,"GA",34,"Georgia",38,2023-05-20,0.117647058823529,4,"B) 2022-2023"
2023-05-27,"HI",0,"Hawaii",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-27,"ID",1,"Idaho",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"IL",20,"Illinois",23,2023-05-20,0.15,3,"B) 2022-2023"
2023-05-27,"IN",20,"Indiana",16,2023-05-20,-0.2,-4,"B) 2022-2023"
2023-05-27,"IA",1,"Iowa",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"KS",1,"Kansas",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"KY",13,"Kentucky",11,2023-05-20,-0.153846153846154,-2,"B) 2022-2023"
2023-05-27,"LA",12,"Louisiana",11,2023-05-20,-0.0833333333333333,-1,"B) 2022-2023"
2023-05-27,"ME",4,"Maine",2,2023-05-20,-0.5,-2,"B) 2022-2023"
2023-05-27,"MD",8,"Maryland",6,2023-05-20,-0.25,-2,"B) 2022-2023"
2023-05-27,"MA",9,"Massachusetts",12,2023-05-20,0.333333333333333,3,"B) 2022-2023"
2023-05-27,"MI",20,"Michigan",17,2023-05-20,-0.15,-3,"B) 2022-2023"
2023-05-27,"MN",2,"Minnesota",3,2023-05-20,0.5,1,"B) 2022-2023"
2023-05-27,"MS",16,"Mississippi",16,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"MO",2,"Missouri",9,2023-05-20,3.5,7,"B) 2022-2023"
2023-05-27,"MT",3,"Montana",3,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"NE",8,"Nebraska",8,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"NV",8,"Nevada",5,2023-05-20,-0.375,-3,"B) 2022-2023"
2023-05-27,"NH",5,"New Hampshire",3,2023-05-20,-0.4,-2,"B) 2022-2023"
2023-05-27,"NJ",18,"New Jersey",19,2023-05-20,0.0555555555555556,1,"B) 2022-2023"
2023-05-27,"NM",3,"New Mexico",3,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"NY",71,"New York",60,2023-05-20,-0.154929577464789,-11,"B) 2022-2023"
2023-05-27,"NC",2,"North Carolina",6,2023-05-20,2,4,"B) 2022-2023"
2023-05-27,"ND",4,"North Dakota",3,2023-05-20,-0.25,-1,"B) 2022-2023"
2023-05-27,"OH",17,"Ohio",18,2023-05-20,0.0588235294117647,1,"B) 2022-2023"
2023-05-27,"OK",19,"Oklahoma",16,2023-05-20,-0.157894736842105,-3,"B) 2022-2023"
2023-05-27,"OR",3,"Oregon",3,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"PA",61,"Pennsylvania",58,2023-05-20,-0.0491803278688525,-3,"B) 2022-2023"
2023-05-27,"PR",79,"Puerto Rico",57,2023-05-20,-0.278481012658228,-22,"B) 2022-2023"
2023-05-27,"RI",7,"Rhode Island",3,2023-05-20,-0.571428571428571,-4,"B) 2022-2023"
2023-05-27,"SC",23,"South Carolina",19,2023-05-20,-0.173913043478261,-4,"B) 2022-2023"
2023-05-27,"SD",1,"South Dakota",1,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"TN",29,"Tennessee",27,2023-05-20,-0.0689655172413793,-2,"B) 2022-2023"
2023-05-27,"TX",75,"Texas",80,2023-05-20,0.0666666666666667,5,"B) 2022-2023"
2023-05-27,"US",1004,"US",970,2023-05-20,-0.0338645418326693,-34,"B) 2022-2023"
2023-05-27,"UT",5,"Utah",6,2023-05-20,0.2,1,"B) 2022-2023"
2023-05-27,"VT",0,"Vermont",0,2023-05-20,NA,0,"B) 2022-2023"
2023-05-27,"VA",44,"Virginia",46,2023-05-20,0.0454545454545455,2,"B) 2022-2023"
2023-05-27,"WA",14,"Washington",14,2023-05-20,0,0,"B) 2022-2023"
2023-05-27,"WV",11,"West Virginia",8,2023-05-20,-0.272727272727273,-3,"B) 2022-2023"
2023-05-27,"WI",2,"Wisconsin",3,2023-05-20,0.5,1,"B) 2022-2023"
2023-05-27,"WY",0,"Wyoming",0,2023-05-20,NA,0,"B) 2022-2023"
2023-06-03,"AL",25,"Alabama",25,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"AK",1,"Alaska",1,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"AZ",100,"Arizona",105,2023-05-20,0.05,5,"B) 2022-2023"
2023-06-03,"AR",5,"Arkansas",3,2023-05-20,-0.4,-2,"B) 2022-2023"
2023-06-03,"CA",46,"California",46,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"CO",5,"Colorado",5,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"CT",5,"Connecticut",5,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"DE",3,"Delaware",3,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"DC",3,"District of Columbia",3,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"FL",140,"Florida",159,2023-05-20,0.135714285714286,19,"B) 2022-2023"
2023-06-03,"GA",50,"Georgia",54,2023-05-20,0.08,4,"B) 2022-2023"
2023-06-03,"HI",7,"Hawaii",7,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"ID",2,"Idaho",2,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"IL",22,"Illinois",24,2023-05-20,0.0909090909090909,2,"B) 2022-2023"
2023-06-03,"IN",15,"Indiana",13,2023-05-20,-0.133333333333333,-2,"B) 2022-2023"
2023-06-03,"IA",0,"Iowa",0,2023-05-20,NA,0,"B) 2022-2023"
2023-06-03,"KS",3,"Kansas",4,2023-05-20,0.333333333333333,1,"B) 2022-2023"
2023-06-03,"KY",5,"Kentucky",5,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"LA",14,"Louisiana",14,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"ME",3,"Maine",3,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"MD",8,"Maryland",8,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"MA",7,"Massachusetts",7,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"MI",16,"Michigan",16,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"MN",1,"Minnesota",1,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"MS",11,"Mississippi",11,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"MO",8,"Missouri",8,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"MT",0,"Montana",0,2023-05-20,NA,0,"B) 2022-2023"
2023-06-03,"NE",2,"Nebraska",2,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"NV",7,"Nevada",7,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"NH",1,"New Hampshire",1,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"NJ",27,"New Jersey",27,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"NM",2,"New Mexico",2,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"NY",37,"New York",37,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"NC",15,"North Carolina",14,2023-05-20,-0.0666666666666667,-1,"B) 2022-2023"
2023-06-03,"ND",1,"North Dakota",2,2023-05-20,1,1,"B) 2022-2023"
2023-06-03,"OH",6,"Ohio",6,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"OK",10,"Oklahoma",12,2023-05-20,0.2,2,"B) 2022-2023"
2023-06-03,"OR",3,"Oregon",4,2023-05-20,0.333333333333333,1,"B) 2022-2023"
2023-06-03,"PA",66,"Pennsylvania",66,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"PR",80,"Puerto Rico",80,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"RI",1,"Rhode Island",1,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"SC",27,"South Carolina",27,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"SD",4,"South Dakota",4,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"TN",17,"Tennessee",17,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"TX",76,"Texas",79,2023-05-20,0.0394736842105263,3,"B) 2022-2023"
2023-06-03,"US",956,"US",987,2023-05-20,0.0324267782426778,31,"B) 2022-2023"
2023-06-03,"UT",0,"Utah",0,2023-05-20,NA,0,"B) 2022-2023"
2023-06-03,"VT",0,"Vermont",0,2023-05-20,NA,0,"B) 2022-2023"
2023-06-03,"VA",34,"Virginia",34,2023-05-20,0,0,"B) 2022-2023"
2023-06-03,"WA",23,"Washington",19,2023-05-20,-0.173913043478261,-4,"B) 2022-2023"
2023-06-03,"WV",4,"West Virginia",5,2023-05-20,0.25,1,"B) 2022-2023"
2023-06-03,"WI",7,"Wisconsin",8,2023-05-20,0.142857142857143,1,"B) 2022-2023"
2023-06-03,"WY",1,"Wyoming",1,2023-05-20,0,0,"B) 2022-2023"
2023-06-10,"AL",16,"Alabama",11,2023-05-20,-0.3125,-5,"B) 2022-2023"
2023-06-10,"AK",2,"Alaska",3,2023-05-20,0.5,1,"B) 2022-2023"
2023-06-10,"AZ",71,"Arizona",93,2023-05-20,0.309859154929577,22,"B) 2022-2023"
