"","model","target_end_date","target","season","abs_WIS","log_WIS"
"667","LUcompUncertLab-TEVA",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",6.64580267558528,0.82254744224262
"668","LUcompUncertLab-TEVA",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",11.8975585284281,1.07545784992894
"669","LUcompUncertLab-TEVA",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",17.4179849498328,1.24099791095941
"670","LUcompUncertLab-TEVA",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",8.88357023411371,0.948587540256043
"671","LUcompUncertLab-TEVA",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",18.1372826086956,1.25857222007517
"672","LUcompUncertLab-TEVA",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",15.1272240802676,1.17975924016932
"673","LUcompUncertLab-TEVA",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",21.4610618729097,1.33165120663906
"674","LUcompUncertLab-TEVA",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",13.7663628762542,1.13881921321116
"675","LUcompUncertLab-TEVA",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",27.168118729097,1.43405956650552
"676","LUcompUncertLab-TEVA",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.5841722408027,1.19268373950995
"677","LUcompUncertLab-TEVA",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",44.6798494983278,1.65011170154841
"678","LUcompUncertLab-TEVA",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",19.8907107023411,1.29865030090175
"679","LUcompUncertLab-TEVA",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",48.5644147157191,1.68631815911186
"680","LUcompUncertLab-TEVA",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",14.5279264214047,1.16220363164102
"681","LUcompUncertLab-TEVA",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",19.3972826086957,1.28774089329574
"682","LUcompUncertLab-TEVA",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",11.694372909699,1.06797693848727
"683","LUcompUncertLab-TEVA",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",26.4833528428094,1.42297296675532
"684","LUcompUncertLab-TEVA",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",12.0440886287625,1.08077394269267
"685","LUcompUncertLab-TEVA",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",30.7939548494983,1.48846546866987
"686","LUcompUncertLab-TEVA",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",12.4810702341137,1.0962518270805
"687","LUcompUncertLab-TEVA",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",41.0491387959866,1.613304050126
"688","LUcompUncertLab-TEVA",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",26.6769648829431,1.42613641708968
"689","LUcompUncertLab-TEVA",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",6.565627090301,0.817276212352555
"690","LUcompUncertLab-TEVA",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",37.3565969899666,1.57236730717817
"691","LUcompUncertLab-TEVA",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",13.4836705685619,1.12980813334734
"692","LUcompUncertLab-TEVA",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",26.3641806020067,1.42101427801692
"693","LUcompUncertLab-TEVA",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",11.7557943143813,1.07025197882022
"694","LUcompUncertLab-TEVA",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",42.2495401337793,1.62582198622183
"695","LUcompUncertLab-TEVA",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",46.1560200668896,1.66422835349458
"696","LUcompUncertLab-TEVA",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",22.0786287625418,1.34397209716612
"697","LUcompUncertLab-VAR2",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",6.51879598662207,0.814167389496898
"698","LUcompUncertLab-VAR2",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",7.52433110367893,0.876467898167125
"699","LUcompUncertLab-VAR2",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",7.32816889632107,0.864995470197863
"700","LUcompUncertLab-VAR2",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",16.224974916388,1.21018403405899
"701","LUcompUncertLab-VAR2",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",16.8632775919732,1.22694198913612
"702","LUcompUncertLab-VAR2",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",10.2933528428094,1.01255686008358
"703","LUcompUncertLab-VAR2",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",15.5678177257525,1.19222773806024
"704","LUcompUncertLab-VAR2",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",17.5355852842809,1.24392026588285
"705","LUcompUncertLab-VAR2",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",25.1851170568562,1.40114397373765
"706","LUcompUncertLab-VAR2",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",41.3327842809364,1.61629466144233
"707","LUcompUncertLab-VAR2",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",32.2617307692308,1.50868766259924
"708","LUcompUncertLab-VAR2",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.6586872909699,1.19475535119676
"709","LUcompUncertLab-VAR2",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",62.9391304347826,1.79892073841857
"710","LUcompUncertLab-VAR2",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",20.5524581939799,1.31286377347408
"711","LUcompUncertLab-VAR2",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",63.2088210702341,1.80077769022546
"712","LUcompUncertLab-VAR2",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",17.2308779264214,1.23630740564808
"713","LUcompUncertLab-VAR2",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",39.070618729097,1.59185028884201
"714","LUcompUncertLab-VAR2",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",12.5105518394649,1.09727646681162
"715","LUcompUncertLab-VAR2",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",39.5061789297659,1.59666502639196
"716","LUcompUncertLab-VAR2",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",17.1972324414716,1.23545856131999
"717","LUcompUncertLab-VAR2",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",44.3184615384615,1.64658467597684
"718","LUcompUncertLab-VAR2",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",16.4607274247492,1.21644902343846
"719","LUcompUncertLab-VAR2",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",52.6924080267558,1.72174804614986
"720","LUcompUncertLab-VAR2",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",31.9918060200669,1.5050387578212
"721","LUcompUncertLab-VAR2",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",6.46048494983278,0.810265119099035
"722","LUcompUncertLab-VAR2",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",53.464389632107,1.72806461313242
"723","LUcompUncertLab-VAR2",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",17.1817725752508,1.23506796624372
"724","LUcompUncertLab-VAR2",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",37.4955016722408,1.57397916863158
"725","LUcompUncertLab-VAR2",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",11.4928177257525,1.06042651891647
"726","LUcompUncertLab-VAR2",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",6.74739966555184,0.82913643527803
"727","LUcompUncertLab-VAR2",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",45.0489464882943,1.65368463905159
"728","LUcompUncertLab-VAR2",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",56.1254347826087,1.74915971834022
"729","LUcompUncertLab-VAR2",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",21.9373076923077,1.34118332669716
"730","LUcompUncertLab-VAR2",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",7.85220735785953,0.894991759749301
"731","LUcompUncertLab-VAR2K",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",7.57308528428094,0.879272847658371
"732","LUcompUncertLab-VAR2K",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",9.03116220735786,0.955743642646153
"733","LUcompUncertLab-VAR2K",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",8.40391304347826,0.924481550048416
"734","LUcompUncertLab-VAR2K",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.2706856187291,1.0888688294028
"735","LUcompUncertLab-VAR2K",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",20.9996655518395,1.32221237806024
"736","LUcompUncertLab-VAR2K",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",10.1220652173913,1.00526913118082
"737","LUcompUncertLab-VAR2K",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",19.3834866220736,1.28743189885164
"738","LUcompUncertLab-VAR2K",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",16.7408862876254,1.22377844646704
"739","LUcompUncertLab-VAR2K",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",26.6412123745819,1.42555398459775
"740","LUcompUncertLab-VAR2K",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",18.1913377926421,1.25986463829376
"741","LUcompUncertLab-VAR2K",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",28.9302675585284,1.46135245019327
"742","LUcompUncertLab-VAR2K",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",20.133102006689,1.30391069394473
"743","LUcompUncertLab-VAR2K",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",57.094381270903,1.75659337088842
"744","LUcompUncertLab-VAR2K",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",23.4684949832776,1.37048523951698
"745","LUcompUncertLab-VAR2K",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",62.2310535117057,1.79400715323335
"746","LUcompUncertLab-VAR2K",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",18.0326923076923,1.25606057237322
"747","LUcompUncertLab-VAR2K",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",35.6783946488294,1.55240530504153
"748","LUcompUncertLab-VAR2K",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",15.7458612040134,1.19716641892127
"749","LUcompUncertLab-VAR2K",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",36.0298327759197,1.55666224645052
"750","LUcompUncertLab-VAR2K",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",16.2263377926421,1.21022051268421
"751","LUcompUncertLab-VAR2K",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",38.004381270903,1.57983366640877
"752","LUcompUncertLab-VAR2K",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",16.9026337792642,1.227954381932
"753","LUcompUncertLab-VAR2K",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",51.8591053511706,1.71482502025436
"754","LUcompUncertLab-VAR2K",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",25.4715301003344,1.4060550342519
"755","LUcompUncertLab-VAR2K",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",11.6948411371237,1.06799432672327
"756","LUcompUncertLab-VAR2K",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",50.0410451505017,1.69932637173192
"757","LUcompUncertLab-VAR2K",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",21.1088043478261,1.32446363454653
"758","LUcompUncertLab-VAR2K",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",36.5035618729097,1.56233524325859
"759","LUcompUncertLab-VAR2K",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",10.8183110367893,1.03415946366728
"760","LUcompUncertLab-VAR2K",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",57.7479765886288,1.76153677173668
"761","LUcompUncertLab-VAR2K",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",62.4529849498328,1.79555320037646
"762","LUcompUncertLab-VAR2K",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",19.0341220735786,1.2795328502918
"763","LUcompUncertLab-VAR2K_plusCOVID",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",4.73908026755853,0.675694064568261
"764","LUcompUncertLab-VAR2K_plusCOVID",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",10.1748494983278,1.00752799406147
"765","LUcompUncertLab-VAR2K_plusCOVID",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",8.15822742474916,0.911595807862286
"766","LUcompUncertLab-VAR2K_plusCOVID",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.468102006689,1.09580034676176
"767","LUcompUncertLab-VAR2K_plusCOVID",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",22.060618729097,1.34361768883238
"768","LUcompUncertLab-VAR2K_plusCOVID",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",10.368737458194,1.01572587805531
"769","LUcompUncertLab-VAR2K_plusCOVID",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",26.3494983277592,1.42077235102637
"770","LUcompUncertLab-VAR2K_plusCOVID",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",15.1588545150502,1.18066638489838
"771","LUcompUncertLab-VAR2K_plusCOVID",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",24.802474916388,1.3944950190884
"772","LUcompUncertLab-VAR2K_plusCOVID",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",14.7198913043478,1.16790460306559
"773","LUcompUncertLab-VAR2K_plusCOVID",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",32.8596153846154,1.51666247579665
"774","LUcompUncertLab-VAR2K_plusCOVID",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",17.6136036789298,1.24584822012175
"775","LUcompUncertLab-VAR2K_plusCOVID",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",41.9736371237458,1.62297660357731
"776","LUcompUncertLab-VAR2K_plusCOVID",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",22.5164632107023,1.35250017442513
"777","LUcompUncertLab-VAR2K_plusCOVID",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",47.0733110367893,1.67277474673307
"778","LUcompUncertLab-VAR2K_plusCOVID",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",16.3595903010033,1.21377242328143
"779","LUcompUncertLab-VAR2K_plusCOVID",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",26.9273160535117,1.43019306781037
"780","LUcompUncertLab-VAR2K_plusCOVID",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",14.5883779264214,1.16400700561743
"781","LUcompUncertLab-VAR2K_plusCOVID",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",27.1871739130435,1.43436406533816
"782","LUcompUncertLab-VAR2K_plusCOVID",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",11.4151505016722,1.05748164176711
"783","LUcompUncertLab-VAR2K_plusCOVID",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",33.1444147157191,1.52041035438454
"784","LUcompUncertLab-VAR2K_plusCOVID",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",12.6779180602007,1.10304794051707
"785","LUcompUncertLab-VAR2K_plusCOVID",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",47.434347826087,1.67609293385148
"786","LUcompUncertLab-VAR2K_plusCOVID",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",38.3630183946488,1.58391277004631
"787","LUcompUncertLab-VAR2K_plusCOVID",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",9.07076923076923,0.957644118208139
"788","LUcompUncertLab-VAR2K_plusCOVID",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",36.5567474916388,1.56296754895266
"789","LUcompUncertLab-VAR2K_plusCOVID",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",18.3500334448161,1.26363686013502
"790","LUcompUncertLab-VAR2K_plusCOVID",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",31.6388628762542,1.50022086624654
"791","LUcompUncertLab-VAR2K_plusCOVID",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",17.5077173913043,1.24322952763792
"792","LUcompUncertLab-VAR2K_plusCOVID",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",50.0639130434783,1.69952479147225
"793","LUcompUncertLab-VAR2K_plusCOVID",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",57.9852675585284,1.76331766544618
"794","LUcompUncertLab-VAR2K_plusCOVID",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",31.4620819397993,1.49778745779934
"795","LUcompUncertLab-VAR2_plusCOVID",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",4.36941471571906,0.640423267003163
"796","LUcompUncertLab-VAR2_plusCOVID",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",8.58376254180602,0.933677694953963
"797","LUcompUncertLab-VAR2_plusCOVID",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",7.1547491638796,0.85459441256784
"798","LUcompUncertLab-VAR2_plusCOVID",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.0318143812709,1.08033112329647
"799","LUcompUncertLab-VAR2_plusCOVID",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",20.1005351170569,1.30320761937529
"800","LUcompUncertLab-VAR2_plusCOVID",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",9.17295150501672,0.962509097512905
"801","LUcompUncertLab-VAR2_plusCOVID",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",23.6996655518395,1.37474221731747
"802","LUcompUncertLab-VAR2_plusCOVID",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",16.5291220735786,1.21824978710286
"803","LUcompUncertLab-VAR2_plusCOVID",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",24.366245819398,1.38678862128506
"804","LUcompUncertLab-VAR2_plusCOVID",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",11.6046404682274,1.06463168980842
"805","LUcompUncertLab-VAR2_plusCOVID",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",30.8040050167224,1.48860718544802
"806","LUcompUncertLab-VAR2_plusCOVID",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.1268311036789,1.1797479578759
"807","LUcompUncertLab-VAR2_plusCOVID",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",41.3229515050167,1.61619133357759
"808","LUcompUncertLab-VAR2_plusCOVID",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",20.4026755852843,1.30968712407934
"809","LUcompUncertLab-VAR2_plusCOVID",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",47.4239632107023,1.67599784505795
"810","LUcompUncertLab-VAR2_plusCOVID",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",15.5138712374582,1.19072018255141
"811","LUcompUncertLab-VAR2_plusCOVID",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",24.2696321070234,1.38506319309746
"812","LUcompUncertLab-VAR2_plusCOVID",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",13.1519063545151,1.1189887079011
"813","LUcompUncertLab-VAR2_plusCOVID",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",25.0400668896321,1.39863548467255
"814","LUcompUncertLab-VAR2_plusCOVID",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",12.2370568561873,1.08767697787373
"815","LUcompUncertLab-VAR2_plusCOVID",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",30.4104849498328,1.48302334580533
"816","LUcompUncertLab-VAR2_plusCOVID",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",12.0295317725753,1.08024872355395
"817","LUcompUncertLab-VAR2_plusCOVID",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",42.7119230769231,1.63054912569734
"818","LUcompUncertLab-VAR2_plusCOVID",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",35.0794397993311,1.54505264928916
"819","LUcompUncertLab-VAR2_plusCOVID",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",6.52995819397993,0.814910400849049
"820","LUcompUncertLab-VAR2_plusCOVID",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",37.9163127090301,1.57882609638797
"821","LUcompUncertLab-VAR2_plusCOVID",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",15.6597909698997,1.19478596070883
"822","LUcompUncertLab-VAR2_plusCOVID",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",28.256872909699,1.45112409830496
"823","LUcompUncertLab-VAR2_plusCOVID",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",16.948143812709,1.2291221405308
"824","LUcompUncertLab-VAR2_plusCOVID",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",7.49871237458194,0.874986695842003
"825","LUcompUncertLab-VAR2_plusCOVID",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",44.5855518394649,1.64919414631379
"826","LUcompUncertLab-VAR2_plusCOVID",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",53.8236622073579,1.7309732441958
"827","LUcompUncertLab-VAR2_plusCOVID",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",38.2690719063545,1.58284792993194
"828","LUcompUncertLab-VAR2_plusCOVID",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",14.624364548495,1.16507700438992
"829","LosAlamos_NAU-CModel_Flu",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",11.7181856187291,1.06886037304949
"830","LosAlamos_NAU-CModel_Flu",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",14.9102508361204,1.17348494967879
"831","LosAlamos_NAU-CModel_Flu",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",16.8557943143813,1.22674922308211
"832","LosAlamos_NAU-CModel_Flu",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",28.5358695652174,1.4553911112155
"833","LosAlamos_NAU-CModel_Flu",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",35.4041220735786,1.54905382952832
"834","LosAlamos_NAU-CModel_Flu",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",29.0413545150502,1.46301686838802
"835","LosAlamos_NAU-CModel_Flu",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",38.5026421404682,1.58549053282419
"836","LosAlamos_NAU-CModel_Flu",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",28.6332859531773,1.45687119047512
"837","LosAlamos_NAU-CModel_Flu",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",39.3902675585284,1.59538893076593
"838","LosAlamos_NAU-CModel_Flu",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",31.785602006689,1.50223044120952
"839","LosAlamos_NAU-CModel_Flu",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",41.2234615384615,1.61514445672834
"840","LosAlamos_NAU-CModel_Flu",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",34.7282357859532,1.54068272146548
