"","report_date","state","value","location_name","final_value","truth_date","final_perc_change","absolutediff","season"
"1885",2022-12-24,"NH",113,"New Hampshire",120,2023-05-20,0.0619469026548673,7,"B) 2022-2023"
"1886",2022-12-24,"NJ",516,"New Jersey",522,2023-05-20,0.0116279069767442,6,"B) 2022-2023"
"1887",2022-12-24,"NM",267,"New Mexico",352,2023-05-20,0.318352059925094,85,"B) 2022-2023"
"1888",2022-12-24,"NY",1435,"New York",1485,2023-05-20,0.0348432055749129,50,"B) 2022-2023"
"1889",2022-12-24,"NC",267,"North Carolina",296,2023-05-20,0.108614232209738,29,"B) 2022-2023"
"1890",2022-12-24,"ND",78,"North Dakota",70,2023-05-20,-0.102564102564103,-8,"B) 2022-2023"
"1891",2022-12-24,"OH",790,"Ohio",783,2023-05-20,-0.00886075949367089,-7,"B) 2022-2023"
"1892",2022-12-24,"OK",749,"Oklahoma",682,2023-05-20,-0.0894526034712951,-67,"B) 2022-2023"
"1893",2022-12-24,"OR",421,"Oregon",443,2023-05-20,0.0522565320665083,22,"B) 2022-2023"
"1894",2022-12-24,"PA",1015,"Pennsylvania",1044,2023-05-20,0.0285714285714286,29,"B) 2022-2023"
"1895",2022-12-24,"PR",145,"Puerto Rico",99,2023-05-20,-0.317241379310345,-46,"B) 2022-2023"
"1896",2022-12-24,"RI",61,"Rhode Island",62,2023-05-20,0.0163934426229508,1,"B) 2022-2023"
"1897",2022-12-24,"SC",117,"South Carolina",128,2023-05-20,0.094017094017094,11,"B) 2022-2023"
"1898",2022-12-24,"SD",71,"South Dakota",71,2023-05-20,0,0,"B) 2022-2023"
"1899",2022-12-24,"TN",265,"Tennessee",225,2023-05-20,-0.150943396226415,-40,"B) 2022-2023"
"1900",2022-12-24,"TX",1292,"Texas",1225,2023-05-20,-0.0518575851393189,-67,"B) 2022-2023"
"1901",2022-12-24,"US",19374,"US",19287,2023-05-20,-0.00449055435119232,-87,"B) 2022-2023"
"1902",2022-12-24,"UT",52,"Utah",62,2023-05-20,0.192307692307692,10,"B) 2022-2023"
"1903",2022-12-24,"VT",59,"Vermont",66,2023-05-20,0.11864406779661,7,"B) 2022-2023"
"1904",2022-12-24,"VA",251,"Virginia",274,2023-05-20,0.0916334661354582,23,"B) 2022-2023"
"1905",2022-12-24,"WA",424,"Washington",387,2023-05-20,-0.0872641509433962,-37,"B) 2022-2023"
"1906",2022-12-24,"WV",219,"West Virginia",149,2023-05-20,-0.319634703196347,-70,"B) 2022-2023"
"1907",2022-12-24,"WI",446,"Wisconsin",444,2023-05-20,-0.00448430493273543,-2,"B) 2022-2023"
"1908",2022-12-24,"WY",58,"Wyoming",51,2023-05-20,-0.120689655172414,-7,"B) 2022-2023"
"1909",2022-12-31,"AL",150,"Alabama",140,2023-05-20,-0.0666666666666667,-10,"B) 2022-2023"
"1910",2022-12-31,"AK",61,"Alaska",44,2023-05-20,-0.278688524590164,-17,"B) 2022-2023"
"1911",2022-12-31,"AZ",758,"Arizona",656,2023-05-20,-0.134564643799472,-102,"B) 2022-2023"
"1912",2022-12-31,"AR",231,"Arkansas",217,2023-05-20,-0.0606060606060606,-14,"B) 2022-2023"
"1913",2022-12-31,"CA",1506,"California",1384,2023-05-20,-0.0810092961487384,-122,"B) 2022-2023"
"1914",2022-12-31,"CO",313,"Colorado",311,2023-05-20,-0.00638977635782748,-2,"B) 2022-2023"
"1915",2022-12-31,"CT",269,"Connecticut",248,2023-05-20,-0.0780669144981413,-21,"B) 2022-2023"
"1916",2022-12-31,"DE",40,"Delaware",46,2023-05-20,0.15,6,"B) 2022-2023"
"1917",2022-12-31,"DC",30,"District of Columbia",27,2023-05-20,-0.1,-3,"B) 2022-2023"
"1918",2022-12-31,"FL",1220,"Florida",1297,2023-05-20,0.0631147540983607,77,"B) 2022-2023"
"1919",2022-12-31,"GA",166,"Georgia",195,2023-05-20,0.174698795180723,29,"B) 2022-2023"
"1920",2022-12-31,"HI",27,"Hawaii",28,2023-05-20,0.037037037037037,1,"B) 2022-2023"
"1921",2022-12-31,"ID",224,"Idaho",219,2023-05-20,-0.0223214285714286,-5,"B) 2022-2023"
"1922",2022-12-31,"IL",529,"Illinois",571,2023-05-20,0.0793950850661626,42,"B) 2022-2023"
"1923",2022-12-31,"IN",567,"Indiana",571,2023-05-20,0.00705467372134039,4,"B) 2022-2023"
"1924",2022-12-31,"IA",313,"Iowa",301,2023-05-20,-0.0383386581469649,-12,"B) 2022-2023"
"1925",2022-12-31,"KS",143,"Kansas",176,2023-05-20,0.230769230769231,33,"B) 2022-2023"
"1926",2022-12-31,"KY",251,"Kentucky",231,2023-05-20,-0.0796812749003984,-20,"B) 2022-2023"
"1927",2022-12-31,"LA",186,"Louisiana",189,2023-05-20,0.0161290322580645,3,"B) 2022-2023"
"1928",2022-12-31,"ME",195,"Maine",186,2023-05-20,-0.0461538461538462,-9,"B) 2022-2023"
"1929",2022-12-31,"MD",234,"Maryland",221,2023-05-20,-0.0555555555555556,-13,"B) 2022-2023"
"1930",2022-12-31,"MA",800,"Massachusetts",733,2023-05-20,-0.08375,-67,"B) 2022-2023"
"1931",2022-12-31,"MI",1131,"Michigan",1135,2023-05-20,0.00353669319186561,4,"B) 2022-2023"
"1932",2022-12-31,"MN",172,"Minnesota",164,2023-05-20,-0.0465116279069767,-8,"B) 2022-2023"
"1933",2022-12-31,"MS",127,"Mississippi",122,2023-05-20,-0.0393700787401575,-5,"B) 2022-2023"
"1934",2022-12-31,"MO",652,"Missouri",642,2023-05-20,-0.0153374233128834,-10,"B) 2022-2023"
"1935",2022-12-31,"MT",99,"Montana",86,2023-05-20,-0.131313131313131,-13,"B) 2022-2023"
"1936",2022-12-31,"NE",139,"Nebraska",136,2023-05-20,-0.0215827338129496,-3,"B) 2022-2023"
"1937",2022-12-31,"NV",180,"Nevada",169,2023-05-20,-0.0611111111111111,-11,"B) 2022-2023"
"1938",2022-12-31,"NH",141,"New Hampshire",142,2023-05-20,0.00709219858156028,1,"B) 2022-2023"
"1939",2022-12-31,"NJ",484,"New Jersey",505,2023-05-20,0.0433884297520661,21,"B) 2022-2023"
"1940",2022-12-31,"NM",252,"New Mexico",269,2023-05-20,0.0674603174603175,17,"B) 2022-2023"
"1941",2022-12-31,"NY",1295,"New York",1273,2023-05-20,-0.016988416988417,-22,"B) 2022-2023"
"1942",2022-12-31,"NC",326,"North Carolina",308,2023-05-20,-0.0552147239263804,-18,"B) 2022-2023"
"1943",2022-12-31,"ND",87,"North Dakota",81,2023-05-20,-0.0689655172413793,-6,"B) 2022-2023"
"1944",2022-12-31,"OH",721,"Ohio",688,2023-05-20,-0.0457697642163662,-33,"B) 2022-2023"
"1945",2022-12-31,"OK",724,"Oklahoma",700,2023-05-20,-0.0331491712707182,-24,"B) 2022-2023"
"1946",2022-12-31,"OR",350,"Oregon",344,2023-05-20,-0.0171428571428571,-6,"B) 2022-2023"
"1947",2022-12-31,"PA",1033,"Pennsylvania",1060,2023-05-20,0.0261374636979671,27,"B) 2022-2023"
"1948",2022-12-31,"PR",68,"Puerto Rico",61,2023-05-20,-0.102941176470588,-7,"B) 2022-2023"
"1949",2022-12-31,"RI",54,"Rhode Island",51,2023-05-20,-0.0555555555555556,-3,"B) 2022-2023"
"1950",2022-12-31,"SC",138,"South Carolina",164,2023-05-20,0.188405797101449,26,"B) 2022-2023"
"1951",2022-12-31,"SD",45,"South Dakota",57,2023-05-20,0.266666666666667,12,"B) 2022-2023"
"1952",2022-12-31,"TN",257,"Tennessee",247,2023-05-20,-0.0389105058365759,-10,"B) 2022-2023"
"1953",2022-12-31,"TX",1446,"Texas",1434,2023-05-20,-0.00829875518672199,-12,"B) 2022-2023"
"1954",2022-12-31,"US",19707,"US",19369,2023-05-20,-0.0171512660475973,-338,"B) 2022-2023"
"1955",2022-12-31,"UT",86,"Utah",90,2023-05-20,0.0465116279069767,4,"B) 2022-2023"
"1956",2022-12-31,"VT",81,"Vermont",76,2023-05-20,-0.0617283950617284,-5,"B) 2022-2023"
"1957",2022-12-31,"VA",239,"Virginia",280,2023-05-20,0.171548117154812,41,"B) 2022-2023"
"1958",2022-12-31,"WA",377,"Washington",380,2023-05-20,0.00795755968169761,3,"B) 2022-2023"
"1959",2022-12-31,"WV",270,"West Virginia",188,2023-05-20,-0.303703703703704,-82,"B) 2022-2023"
"1960",2022-12-31,"WI",470,"Wisconsin",476,2023-05-20,0.0127659574468085,6,"B) 2022-2023"
"1961",2022-12-31,"WY",50,"Wyoming",50,2023-05-20,0,0,"B) 2022-2023"
"1962",2023-01-07,"AL",136,"Alabama",125,2023-05-20,-0.0808823529411765,-11,"B) 2022-2023"
"1963",2023-01-07,"AK",36,"Alaska",29,2023-05-20,-0.194444444444444,-7,"B) 2022-2023"
"1964",2023-01-07,"AZ",392,"Arizona",350,2023-05-20,-0.107142857142857,-42,"B) 2022-2023"
"1965",2023-01-07,"AR",155,"Arkansas",146,2023-05-20,-0.0580645161290323,-9,"B) 2022-2023"
"1966",2023-01-07,"CA",874,"California",855,2023-05-20,-0.0217391304347826,-19,"B) 2022-2023"
"1967",2023-01-07,"CO",141,"Colorado",146,2023-05-20,0.0354609929078014,5,"B) 2022-2023"
"1968",2023-01-07,"CT",170,"Connecticut",160,2023-05-20,-0.0588235294117647,-10,"B) 2022-2023"
"1969",2023-01-07,"DE",35,"Delaware",41,2023-05-20,0.171428571428571,6,"B) 2022-2023"
"1970",2023-01-07,"DC",16,"District of Columbia",15,2023-05-20,-0.0625,-1,"B) 2022-2023"
"1971",2023-01-07,"FL",1061,"Florida",1213,2023-05-20,0.143261074458058,152,"B) 2022-2023"
"1972",2023-01-07,"GA",166,"Georgia",168,2023-05-20,0.0120481927710843,2,"B) 2022-2023"
"1973",2023-01-07,"HI",18,"Hawaii",10,2023-05-20,-0.444444444444444,-8,"B) 2022-2023"
"1974",2023-01-07,"ID",101,"Idaho",101,2023-05-20,0,0,"B) 2022-2023"
"1975",2023-01-07,"IL",386,"Illinois",393,2023-05-20,0.0181347150259067,7,"B) 2022-2023"
"1976",2023-01-07,"IN",381,"Indiana",339,2023-05-20,-0.110236220472441,-42,"B) 2022-2023"
"1977",2023-01-07,"IA",193,"Iowa",202,2023-05-20,0.0466321243523316,9,"B) 2022-2023"
"1978",2023-01-07,"KS",120,"Kansas",116,2023-05-20,-0.0333333333333333,-4,"B) 2022-2023"
"1979",2023-01-07,"KY",133,"Kentucky",123,2023-05-20,-0.075187969924812,-10,"B) 2022-2023"
"1980",2023-01-07,"LA",177,"Louisiana",147,2023-05-20,-0.169491525423729,-30,"B) 2022-2023"
"1981",2023-01-07,"ME",101,"Maine",109,2023-05-20,0.0792079207920792,8,"B) 2022-2023"
"1982",2023-01-07,"MD",173,"Maryland",161,2023-05-20,-0.069364161849711,-12,"B) 2022-2023"
"1983",2023-01-07,"MA",508,"Massachusetts",466,2023-05-20,-0.0826771653543307,-42,"B) 2022-2023"
"1984",2023-01-07,"MI",706,"Michigan",641,2023-05-20,-0.0920679886685552,-65,"B) 2022-2023"
"1985",2023-01-07,"MN",79,"Minnesota",75,2023-05-20,-0.0506329113924051,-4,"B) 2022-2023"
"1986",2023-01-07,"MS",85,"Mississippi",86,2023-05-20,0.0117647058823529,1,"B) 2022-2023"
"1987",2023-01-07,"MO",384,"Missouri",370,2023-05-20,-0.0364583333333333,-14,"B) 2022-2023"
"1988",2023-01-07,"MT",70,"Montana",58,2023-05-20,-0.171428571428571,-12,"B) 2022-2023"
"1989",2023-01-07,"NE",112,"Nebraska",93,2023-05-20,-0.169642857142857,-19,"B) 2022-2023"
"1990",2023-01-07,"NV",135,"Nevada",107,2023-05-20,-0.207407407407407,-28,"B) 2022-2023"
"1991",2023-01-07,"NH",122,"New Hampshire",100,2023-05-20,-0.180327868852459,-22,"B) 2022-2023"
"1992",2023-01-07,"NJ",318,"New Jersey",316,2023-05-20,-0.00628930817610063,-2,"B) 2022-2023"
"1993",2023-01-07,"NM",122,"New Mexico",163,2023-05-20,0.336065573770492,41,"B) 2022-2023"
"1994",2023-01-07,"NY",845,"New York",797,2023-05-20,-0.0568047337278106,-48,"B) 2022-2023"
"1995",2023-01-07,"NC",212,"North Carolina",194,2023-05-20,-0.0849056603773585,-18,"B) 2022-2023"
"1996",2023-01-07,"ND",57,"North Dakota",69,2023-05-20,0.210526315789474,12,"B) 2022-2023"
"1997",2023-01-07,"OH",446,"Ohio",429,2023-05-20,-0.0381165919282511,-17,"B) 2022-2023"
"1998",2023-01-07,"OK",405,"Oklahoma",480,2023-05-20,0.185185185185185,75,"B) 2022-2023"
"1999",2023-01-07,"OR",138,"Oregon",130,2023-05-20,-0.0579710144927536,-8,"B) 2022-2023"
"2000",2023-01-07,"PA",807,"Pennsylvania",777,2023-05-20,-0.0371747211895911,-30,"B) 2022-2023"
"2001",2023-01-07,"PR",45,"Puerto Rico",64,2023-05-20,0.422222222222222,19,"B) 2022-2023"
"2002",2023-01-07,"RI",39,"Rhode Island",31,2023-05-20,-0.205128205128205,-8,"B) 2022-2023"
"2003",2023-01-07,"SC",141,"South Carolina",128,2023-05-20,-0.0921985815602837,-13,"B) 2022-2023"
"2004",2023-01-07,"SD",52,"South Dakota",58,2023-05-20,0.115384615384615,6,"B) 2022-2023"
"2005",2023-01-07,"TN",165,"Tennessee",171,2023-05-20,0.0363636363636364,6,"B) 2022-2023"
"2006",2023-01-07,"TX",1177,"Texas",1170,2023-05-20,-0.00594732370433305,-7,"B) 2022-2023"
"2007",2023-01-07,"US",13148,"US",12931,2023-05-20,-0.0165044113173106,-217,"B) 2022-2023"
"2008",2023-01-07,"UT",58,"Utah",54,2023-05-20,-0.0689655172413793,-4,"B) 2022-2023"
"2009",2023-01-07,"VT",42,"Vermont",41,2023-05-20,-0.0238095238095238,-1,"B) 2022-2023"
"2010",2023-01-07,"VA",210,"Virginia",211,2023-05-20,0.00476190476190476,1,"B) 2022-2023"
"2011",2023-01-07,"WA",196,"Washington",208,2023-05-20,0.0612244897959184,12,"B) 2022-2023"
"2012",2023-01-07,"WV",145,"West Virginia",138,2023-05-20,-0.0482758620689655,-7,"B) 2022-2023"
"2013",2023-01-07,"WI",327,"Wisconsin",324,2023-05-20,-0.00917431192660551,-3,"B) 2022-2023"
"2014",2023-01-07,"WY",35,"Wyoming",33,2023-05-20,-0.0571428571428571,-2,"B) 2022-2023"
"2015",2023-01-14,"AL",116,"Alabama",94,2023-05-20,-0.189655172413793,-22,"B) 2022-2023"
"2016",2023-01-14,"AK",8,"Alaska",6,2023-05-20,-0.25,-2,"B) 2022-2023"
"2017",2023-01-14,"AZ",142,"Arizona",140,2023-05-20,-0.0140845070422535,-2,"B) 2022-2023"
"2018",2023-01-14,"AR",91,"Arkansas",98,2023-05-20,0.0769230769230769,7,"B) 2022-2023"
"2019",2023-01-14,"CA",384,"California",354,2023-05-20,-0.078125,-30,"B) 2022-2023"
"2020",2023-01-14,"CO",84,"Colorado",85,2023-05-20,0.0119047619047619,1,"B) 2022-2023"
"2021",2023-01-14,"CT",69,"Connecticut",72,2023-05-20,0.0434782608695652,3,"B) 2022-2023"
"2022",2023-01-14,"DE",11,"Delaware",11,2023-05-20,0,0,"B) 2022-2023"
"2023",2023-01-14,"DC",5,"District of Columbia",5,2023-05-20,0,0,"B) 2022-2023"
"2024",2023-01-14,"FL",562,"Florida",714,2023-05-20,0.270462633451957,152,"B) 2022-2023"
"2025",2023-01-14,"GA",99,"Georgia",106,2023-05-20,0.0707070707070707,7,"B) 2022-2023"
"2026",2023-01-14,"HI",9,"Hawaii",9,2023-05-20,0,0,"B) 2022-2023"
"2027",2023-01-14,"ID",40,"Idaho",42,2023-05-20,0.05,2,"B) 2022-2023"
"2028",2023-01-14,"IL",155,"Illinois",166,2023-05-20,0.0709677419354839,11,"B) 2022-2023"
"2029",2023-01-14,"IN",148,"Indiana",149,2023-05-20,0.00675675675675676,1,"B) 2022-2023"
"2030",2023-01-14,"IA",88,"Iowa",87,2023-05-20,-0.0113636363636364,-1,"B) 2022-2023"
"2031",2023-01-14,"KS",41,"Kansas",47,2023-05-20,0.146341463414634,6,"B) 2022-2023"
"2032",2023-01-14,"KY",63,"Kentucky",62,2023-05-20,-0.0158730158730159,-1,"B) 2022-2023"
"2033",2023-01-14,"LA",86,"Louisiana",89,2023-05-20,0.0348837209302326,3,"B) 2022-2023"
"2034",2023-01-14,"ME",50,"Maine",53,2023-05-20,0.06,3,"B) 2022-2023"
"2035",2023-01-14,"MD",95,"Maryland",102,2023-05-20,0.0736842105263158,7,"B) 2022-2023"
"2036",2023-01-14,"MA",241,"Massachusetts",238,2023-05-20,-0.012448132780083,-3,"B) 2022-2023"
"2037",2023-01-14,"MI",287,"Michigan",290,2023-05-20,0.0104529616724739,3,"B) 2022-2023"
"2038",2023-01-14,"MN",48,"Minnesota",48,2023-05-20,0,0,"B) 2022-2023"
"2039",2023-01-14,"MS",52,"Mississippi",49,2023-05-20,-0.0576923076923077,-3,"B) 2022-2023"
"2040",2023-01-14,"MO",172,"Missouri",176,2023-05-20,0.0232558139534884,4,"B) 2022-2023"
"2041",2023-01-14,"MT",36,"Montana",37,2023-05-20,0.0277777777777778,1,"B) 2022-2023"
"2042",2023-01-14,"NE",61,"Nebraska",58,2023-05-20,-0.0491803278688525,-3,"B) 2022-2023"
"2043",2023-01-14,"NV",35,"Nevada",29,2023-05-20,-0.171428571428571,-6,"B) 2022-2023"
"2044",2023-01-14,"NH",44,"New Hampshire",44,2023-05-20,0,0,"B) 2022-2023"
"2045",2023-01-14,"NJ",155,"New Jersey",157,2023-05-20,0.0129032258064516,2,"B) 2022-2023"
"2046",2023-01-14,"NM",39,"New Mexico",43,2023-05-20,0.102564102564103,4,"B) 2022-2023"
"2047",2023-01-14,"NY",428,"New York",425,2023-05-20,-0.00700934579439252,-3,"B) 2022-2023"
"2048",2023-01-14,"NC",139,"North Carolina",124,2023-05-20,-0.107913669064748,-15,"B) 2022-2023"
"2049",2023-01-14,"ND",40,"North Dakota",48,2023-05-20,0.2,8,"B) 2022-2023"
"2050",2023-01-14,"OH",195,"Ohio",179,2023-05-20,-0.0820512820512821,-16,"B) 2022-2023"
"2051",2023-01-14,"OK",192,"Oklahoma",267,2023-05-20,0.390625,75,"B) 2022-2023"
"2052",2023-01-14,"OR",54,"Oregon",62,2023-05-20,0.148148148148148,8,"B) 2022-2023"
"2053",2023-01-14,"PA",411,"Pennsylvania",430,2023-05-20,0.0462287104622871,19,"B) 2022-2023"
"2054",2023-01-14,"PR",56,"Puerto Rico",75,2023-05-20,0.339285714285714,19,"B) 2022-2023"
"2055",2023-01-14,"RI",10,"Rhode Island",10,2023-05-20,0,0,"B) 2022-2023"
"2056",2023-01-14,"SC",80,"South Carolina",78,2023-05-20,-0.025,-2,"B) 2022-2023"
"2057",2023-01-14,"SD",14,"South Dakota",16,2023-05-20,0.142857142857143,2,"B) 2022-2023"
"2058",2023-01-14,"TN",89,"Tennessee",85,2023-05-20,-0.0449438202247191,-4,"B) 2022-2023"
"2059",2023-01-14,"TX",698,"Texas",731,2023-05-20,0.0472779369627507,33,"B) 2022-2023"
"2060",2023-01-14,"US",6432,"US",6690,2023-05-20,0.0401119402985075,258,"B) 2022-2023"
"2061",2023-01-14,"UT",29,"Utah",27,2023-05-20,-0.0689655172413793,-2,"B) 2022-2023"
"2062",2023-01-14,"VT",10,"Vermont",10,2023-05-20,0,0,"B) 2022-2023"
"2063",2023-01-14,"VA",112,"Virginia",112,2023-05-20,0,0,"B) 2022-2023"
"2064",2023-01-14,"WA",135,"Washington",133,2023-05-20,-0.0148148148148148,-2,"B) 2022-2023"
"2065",2023-01-14,"WV",49,"West Virginia",37,2023-05-20,-0.244897959183673,-12,"B) 2022-2023"
"2066",2023-01-14,"WI",161,"Wisconsin",165,2023-05-20,0.0248447204968944,4,"B) 2022-2023"
"2067",2023-01-14,"WY",14,"Wyoming",16,2023-05-20,0.142857142857143,2,"B) 2022-2023"
"2068",2023-01-21,"AL",58,"Alabama",57,2023-05-20,-0.0172413793103448,-1,"B) 2022-2023"
"2069",2023-01-21,"AK",10,"Alaska",9,2023-05-20,-0.1,-1,"B) 2022-2023"
"2070",2023-01-21,"AZ",106,"Arizona",112,2023-05-20,0.0566037735849057,6,"B) 2022-2023"
"2071",2023-01-21,"AR",62,"Arkansas",61,2023-05-20,-0.0161290322580645,-1,"B) 2022-2023"
"2072",2023-01-21,"CA",197,"California",198,2023-05-20,0.0050761421319797,1,"B) 2022-2023"
"2073",2023-01-21,"CO",36,"Colorado",33,2023-05-20,-0.0833333333333333,-3,"B) 2022-2023"
"2074",2023-01-21,"CT",30,"Connecticut",31,2023-05-20,0.0333333333333333,1,"B) 2022-2023"
"2075",2023-01-21,"DE",5,"Delaware",5,2023-05-20,0,0,"B) 2022-2023"
"2076",2023-01-21,"DC",11,"District of Columbia",10,2023-05-20,-0.0909090909090909,-1,"B) 2022-2023"
"2077",2023-01-21,"FL",521,"Florida",577,2023-05-20,0.107485604606526,56,"B) 2022-2023"
"2078",2023-01-21,"GA",69,"Georgia",71,2023-05-20,0.0289855072463768,2,"B) 2022-2023"
"2079",2023-01-21,"HI",0,"Hawaii",0,2023-05-20,NA,0,"B) 2022-2023"
"2080",2023-01-21,"ID",30,"Idaho",30,2023-05-20,0,0,"B) 2022-2023"
"2081",2023-01-21,"IL",64,"Illinois",63,2023-05-20,-0.015625,-1,"B) 2022-2023"
"2082",2023-01-21,"IN",108,"Indiana",96,2023-05-20,-0.111111111111111,-12,"B) 2022-2023"
"2083",2023-01-21,"IA",42,"Iowa",43,2023-05-20,0.0238095238095238,1,"B) 2022-2023"
"2084",2023-01-21,"KS",43,"Kansas",45,2023-05-20,0.0465116279069767,2,"B) 2022-2023"
"2085",2023-01-21,"KY",30,"Kentucky",30,2023-05-20,0,0,"B) 2022-2023"
"2086",2023-01-21,"LA",69,"Louisiana",70,2023-05-20,0.0144927536231884,1,"B) 2022-2023"
"2087",2023-01-21,"ME",30,"Maine",31,2023-05-20,0.0333333333333333,1,"B) 2022-2023"
"2088",2023-01-21,"MD",61,"Maryland",61,2023-05-20,0,0,"B) 2022-2023"
"2089",2023-01-21,"MA",122,"Massachusetts",122,2023-05-20,0,0,"B) 2022-2023"
"2090",2023-01-21,"MI",152,"Michigan",150,2023-05-20,-0.0131578947368421,-2,"B) 2022-2023"
"2091",2023-01-21,"MN",25,"Minnesota",25,2023-05-20,0,0,"B) 2022-2023"
"2092",2023-01-21,"MS",51,"Mississippi",58,2023-05-20,0.137254901960784,7,"B) 2022-2023"
"2093",2023-01-21,"MO",96,"Missouri",94,2023-05-20,-0.0208333333333333,-2,"B) 2022-2023"
"2094",2023-01-21,"MT",12,"Montana",13,2023-05-20,0.0833333333333333,1,"B) 2022-2023"
"2095",2023-01-21,"NE",55,"Nebraska",57,2023-05-20,0.0363636363636364,2,"B) 2022-2023"
"2096",2023-01-21,"NV",21,"Nevada",21,2023-05-20,0,0,"B) 2022-2023"
"2097",2023-01-21,"NH",20,"New Hampshire",20,2023-05-20,0,0,"B) 2022-2023"
"2098",2023-01-21,"NJ",97,"New Jersey",102,2023-05-20,0.0515463917525773,5,"B) 2022-2023"
"2099",2023-01-21,"NM",28,"New Mexico",30,2023-05-20,0.0714285714285714,2,"B) 2022-2023"
"2100",2023-01-21,"NY",243,"New York",243,2023-05-20,0,0,"B) 2022-2023"
"2101",2023-01-21,"NC",59,"North Carolina",59,2023-05-20,0,0,"B) 2022-2023"
"2102",2023-01-21,"ND",26,"North Dakota",28,2023-05-20,0.0769230769230769,2,"B) 2022-2023"
"2103",2023-01-21,"OH",107,"Ohio",107,2023-05-20,0,0,"B) 2022-2023"
"2104",2023-01-21,"OK",140,"Oklahoma",139,2023-05-20,-0.00714285714285714,-1,"B) 2022-2023"
"2105",2023-01-21,"OR",26,"Oregon",25,2023-05-20,-0.0384615384615385,-1,"B) 2022-2023"
"2106",2023-01-21,"PA",241,"Pennsylvania",288,2023-05-20,0.195020746887967,47,"B) 2022-2023"
"2107",2023-01-21,"PR",52,"Puerto Rico",50,2023-05-20,-0.0384615384615385,-2,"B) 2022-2023"
"2108",2023-01-21,"RI",14,"Rhode Island",14,2023-05-20,0,0,"B) 2022-2023"
"2109",2023-01-21,"SC",58,"South Carolina",60,2023-05-20,0.0344827586206897,2,"B) 2022-2023"
"2110",2023-01-21,"SD",7,"South Dakota",11,2023-05-20,0.571428571428571,4,"B) 2022-2023"
"2111",2023-01-21,"TN",87,"Tennessee",75,2023-05-20,-0.137931034482759,-12,"B) 2022-2023"
"2112",2023-01-21,"TX",453,"Texas",458,2023-05-20,0.011037527593819,5,"B) 2022-2023"
"2113",2023-01-21,"US",4083,"US",4182,2023-05-20,0.0242468772961058,99,"B) 2022-2023"
"2114",2023-01-21,"UT",16,"Utah",17,2023-05-20,0.0625,1,"B) 2022-2023"
"2115",2023-01-21,"VT",10,"Vermont",11,2023-05-20,0.1,1,"B) 2022-2023"
"2116",2023-01-21,"VA",68,"Virginia",72,2023-05-20,0.0588235294117647,4,"B) 2022-2023"
"2117",2023-01-21,"WA",86,"Washington",80,2023-05-20,-0.0697674418604651,-6,"B) 2022-2023"
"2118",2023-01-21,"WV",21,"West Virginia",13,2023-05-20,-0.380952380952381,-8,"B) 2022-2023"
"2119",2023-01-21,"WI",96,"Wisconsin",96,2023-05-20,0,0,"B) 2022-2023"
"2120",2023-01-21,"WY",12,"Wyoming",11,2023-05-20,-0.0833333333333333,-1,"B) 2022-2023"
"2121",2023-01-28,"AL",44,"Alabama",42,2023-05-20,-0.0454545454545455,-2,"B) 2022-2023"
"2122",2023-01-28,"AK",3,"Alaska",3,2023-05-20,0,0,"B) 2022-2023"
"2123",2023-01-28,"AZ",48,"Arizona",50,2023-05-20,0.0416666666666667,2,"B) 2022-2023"
"2124",2023-01-28,"AR",30,"Arkansas",30,2023-05-20,0,0,"B) 2022-2023"
"2125",2023-01-28,"CA",112,"California",116,2023-05-20,0.0357142857142857,4,"B) 2022-2023"
"2126",2023-01-28,"CO",30,"Colorado",30,2023-05-20,0,0,"B) 2022-2023"
"2127",2023-01-28,"CT",32,"Connecticut",32,2023-05-20,0,0,"B) 2022-2023"
"2128",2023-01-28,"DE",5,"Delaware",5,2023-05-20,0,0,"B) 2022-2023"
"2129",2023-01-28,"DC",6,"District of Columbia",6,2023-05-20,0,0,"B) 2022-2023"
"2130",2023-01-28,"FL",359,"Florida",410,2023-05-20,0.142061281337047,51,"B) 2022-2023"
"2131",2023-01-28,"GA",71,"Georgia",70,2023-05-20,-0.0140845070422535,-1,"B) 2022-2023"
"2132",2023-01-28,"HI",11,"Hawaii",11,2023-05-20,0,0,"B) 2022-2023"
"2133",2023-01-28,"ID",17,"Idaho",17,2023-05-20,0,0,"B) 2022-2023"
"2134",2023-01-28,"IL",63,"Illinois",64,2023-05-20,0.0158730158730159,1,"B) 2022-2023"
"2135",2023-01-28,"IN",66,"Indiana",65,2023-05-20,-0.0151515151515152,-1,"B) 2022-2023"
"2136",2023-01-28,"IA",45,"Iowa",44,2023-05-20,-0.0222222222222222,-1,"B) 2022-2023"
"2137",2023-01-28,"KS",19,"Kansas",18,2023-05-20,-0.0526315789473684,-1,"B) 2022-2023"
"2138",2023-01-28,"KY",29,"Kentucky",29,2023-05-20,0,0,"B) 2022-2023"
"2139",2023-01-28,"LA",41,"Louisiana",42,2023-05-20,0.024390243902439,1,"B) 2022-2023"
"2140",2023-01-28,"ME",11,"Maine",11,2023-05-20,0,0,"B) 2022-2023"
"2141",2023-01-28,"MD",34,"Maryland",37,2023-05-20,0.0882352941176471,3,"B) 2022-2023"
"2142",2023-01-28,"MA",71,"Massachusetts",71,2023-05-20,0,0,"B) 2022-2023"
