"model","target_end_date","target","season","coverage95","model_color"
"MIGHTE-Nsemble",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.903846153846154,"#abbfcb"
"MIGHTE-Nsemble",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.134615384615385,"#abbfcb"
"MIGHTE-Nsemble",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"MIGHTE-Nsemble",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.384615384615385,"#abbfcb"
"MIGHTE-Nsemble",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"MIGHTE-Nsemble",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"MIGHTE-Nsemble",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"MIGHTE-Nsemble",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"MIGHTE-Nsemble",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"MIGHTE-Nsemble",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",NA,"#abbfcb"
"MIGHTE-Nsemble",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",NA,"#abbfcb"
"MIGHTE-Nsemble",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"MIGHTE-Nsemble",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"MIGHTE-Nsemble",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",0.98,"#abbfcb"
"MIGHTE-Nsemble",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MIGHTE-Nsemble",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.78,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.5,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.46,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.64,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.42,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.36,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.36,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.8,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.36,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.82,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.84,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.78,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.74,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.68,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.76,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.66,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.72,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.7,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.6,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.6,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.52,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.673469387755102,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.5,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.73469387755102,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.46,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.653061224489796,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.612244897959184,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.8,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.740740740740741,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.710526315789474,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.630434782608696,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.68,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.306122448979592,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.703703703703704,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.196078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.605263157894737,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.196078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.326086956521739,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.705882352941177,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.448979591836735,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.784313725490196,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.431372549019608,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.686274509803922,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.803921568627451,"#abbfcb"
"MOBS-GLEAM_FLUH",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.803921568627451,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.843137254901961,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.823529411764706,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.784313725490196,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.784313725490196,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.823529411764706,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.901960784313726,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.823529411764706,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.843137254901961,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.764705882352941,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.980392156862745,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.745098039215686,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.784313725490196,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.666666666666667,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.686274509803922,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.745098039215686,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.745098039215686,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.862745098039216,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",0.941176470588235,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",0.901960784313726,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",0.980392156862745,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",0.92156862745098,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",0.901960784313726,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",0.882352941176471,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"MOBS-GLEAM_FLUH",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",0.96078431372549,"#abbfcb"
"PSI-DICE",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"PSI-DICE",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"PSI-DICE",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.788461538461538,"#abbfcb"
"PSI-DICE",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.788461538461538,"#abbfcb"
"PSI-DICE",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"PSI-DICE",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.865384615384615,"#abbfcb"
"PSI-DICE",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.711538461538462,"#abbfcb"
"PSI-DICE",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.807692307692308,"#abbfcb"
"PSI-DICE",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,"#abbfcb"
"PSI-DICE",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"PSI-DICE",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.615384615384615,"#abbfcb"
"PSI-DICE",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.846153846153846,"#abbfcb"
"PSI-DICE",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.596153846153846,"#abbfcb"
"PSI-DICE",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"PSI-DICE",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.673076923076923,"#abbfcb"
"PSI-DICE",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"PSI-DICE",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.807692307692308,"#abbfcb"
"PSI-DICE",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"PSI-DICE",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.846153846153846,"#abbfcb"
"PSI-DICE",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"PSI-DICE",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.846153846153846,"#abbfcb"
"PSI-DICE",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.923076923076923,"#abbfcb"
"PSI-DICE",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.769230769230769,"#abbfcb"
"PSI-DICE",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.923076923076923,"#abbfcb"
"PSI-DICE",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.807692307692308,"#abbfcb"
"PSI-DICE",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"PSI-DICE",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.788461538461538,"#abbfcb"
"PSI-DICE",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.942307692307692,"#abbfcb"
"PSI-DICE",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.826923076923077,"#abbfcb"
"PSI-DICE",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"PSI-DICE",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.807692307692308,"#abbfcb"
"PSI-DICE",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"PSI-DICE",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.788461538461538,"#abbfcb"
"PSI-DICE",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.788461538461538,"#abbfcb"
"PSI-DICE",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.807692307692308,"#abbfcb"
"PSI-DICE",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.865384615384615,"#abbfcb"
"PSI-DICE",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.807692307692308,"#abbfcb"
"PSI-DICE",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.557692307692308,"#abbfcb"
"PSI-DICE",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.788461538461538,"#abbfcb"
"PSI-DICE",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.846153846153846,"#abbfcb"
"PSI-DICE",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.230769230769231,"#abbfcb"
"PSI-DICE",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.653846153846154,"#abbfcb"
"PSI-DICE",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.288461538461538,"#abbfcb"
"PSI-DICE",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.326923076923077,"#abbfcb"
"PSI-DICE",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.192307692307692,"#abbfcb"
"PSI-DICE",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.576923076923077,"#abbfcb"
"PSI-DICE",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.115384615384615,"#abbfcb"
"PSI-DICE",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.730769230769231,"#abbfcb"
"PSI-DICE",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.115384615384615,"#abbfcb"
"PSI-DICE",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.846153846153846,"#abbfcb"
"PSI-DICE",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.326923076923077,"#abbfcb"
"PSI-DICE",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.903846153846154,"#abbfcb"
"PSI-DICE",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.384615384615385,"#abbfcb"
"PSI-DICE",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"PSI-DICE",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.519230769230769,"#abbfcb"
"PSI-DICE",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.884615384615385,"#abbfcb"
"PSI-DICE",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"PSI-DICE",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.711538461538462,"#abbfcb"
"PSI-DICE",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.903846153846154,"#abbfcb"
"PSI-DICE",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,"#abbfcb"
"PSI-DICE",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.403846153846154,"#abbfcb"
"PSI-DICE",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.730769230769231,"#abbfcb"
"PSI-DICE",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"PSI-DICE",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"PSI-DICE",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,"#abbfcb"
"PSI-DICE",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"PSI-DICE",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.942307692307692,"#abbfcb"
"PSI-DICE",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"PSI-DICE",2023-04-22,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-04-29,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-05-06,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-05-13,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-05-13,"4 wk ahead inc flu hosp","2022-2023",0.961538461538462,"#abbfcb"
"PSI-DICE",2023-05-20,"1 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-05-20,"4 wk ahead inc flu hosp","2022-2023",0.980769230769231,"#abbfcb"
"PSI-DICE",2023-05-27,"4 wk ahead inc flu hosp","2022-2023",1,"#abbfcb"
"PSI-DICE",2023-06-03,"4 wk ahead inc flu hosp","2022-2023",0.884615384615385,"#abbfcb"
"PSI-DICE",2023-06-10,"4 wk ahead inc flu hosp","2022-2023",0.923076923076923,"#abbfcb"
"SGroup-RandomForest",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.884615384615385,"#abbfcb"
"SGroup-RandomForest",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.903846153846154,"#abbfcb"
"SGroup-RandomForest",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.903846153846154,"#abbfcb"
"SGroup-RandomForest",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.788461538461538,"#abbfcb"
"SGroup-RandomForest",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.961538461538462,"#abbfcb"
"SGroup-RandomForest",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.865384615384615,"#abbfcb"
"SGroup-RandomForest",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.923076923076923,"#abbfcb"
"SGroup-RandomForest",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.980769230769231,"#abbfcb"
