"model","location_name","relative_WIS","season"
"UNC_IDD-InfluPaint","Maine",0.6349470933857,"2022-2023"
"UNC_IDD-InfluPaint","Maryland",1.45473788470256,"2022-2023"
"UNC_IDD-InfluPaint","Massachusetts",0.630003059035364,"2022-2023"
"UNC_IDD-InfluPaint","Michigan",0.50590093851838,"2022-2023"
"UNC_IDD-InfluPaint","Minnesota",1.66591421861931,"2022-2023"
"UNC_IDD-InfluPaint","Mississippi",1.11486805468108,"2022-2023"
"UNC_IDD-InfluPaint","Missouri",1.0740685729699,"2022-2023"
"UNC_IDD-InfluPaint","Montana",0.817759038212401,"2022-2023"
"UNC_IDD-InfluPaint","Nebraska",0.7923713390075,"2022-2023"
"UNC_IDD-InfluPaint","Nevada",0.997497823588197,"2022-2023"
"UNC_IDD-InfluPaint","New Hampshire",0.635579351468508,"2022-2023"
"UNC_IDD-InfluPaint","New Jersey",0.949181547823449,"2022-2023"
"UNC_IDD-InfluPaint","New Mexico",0.89061330769656,"2022-2023"
"UNC_IDD-InfluPaint","New York",0.793883273536926,"2022-2023"
"UNC_IDD-InfluPaint","North Carolina",1.67015899397321,"2022-2023"
"UNC_IDD-InfluPaint","North Dakota",0.666994734532884,"2022-2023"
"UNC_IDD-InfluPaint","Ohio",1.01902513580513,"2022-2023"
"UNC_IDD-InfluPaint","Oklahoma",0.73094522717427,"2022-2023"
"UNC_IDD-InfluPaint","Oregon",0.859214964781121,"2022-2023"
"UNC_IDD-InfluPaint","Pennsylvania",0.990885680136228,"2022-2023"
"UNC_IDD-InfluPaint","Rhode Island",0.738382052365284,"2022-2023"
"UNC_IDD-InfluPaint","South Carolina",2.67304694842303,"2022-2023"
"UNC_IDD-InfluPaint","South Dakota",0.843170066873615,"2022-2023"
"UNC_IDD-InfluPaint","Tennessee",1.098093686529,"2022-2023"
"UNC_IDD-InfluPaint","Texas",0.881922995873099,"2022-2023"
"UNC_IDD-InfluPaint","Utah",0.874816241517547,"2022-2023"
"UNC_IDD-InfluPaint","Vermont",0.637754927532744,"2022-2023"
"UNC_IDD-InfluPaint","Virginia",2.56777540734724,"2022-2023"
"UNC_IDD-InfluPaint","Washington",0.978758726216567,"2022-2023"
"UNC_IDD-InfluPaint","West Virginia",0.741486673609048,"2022-2023"
"UNC_IDD-InfluPaint","Wisconsin",0.898889447727122,"2022-2023"
"UNC_IDD-InfluPaint","Wyoming",0.831693756333431,"2022-2023"
"UVAFluX-Ensemble","Alabama",1.56425157430144,"2022-2023"
"UVAFluX-Ensemble","Alaska",1.32422412789596,"2022-2023"
"UVAFluX-Ensemble","Arizona",1.1043204274443,"2022-2023"
"UVAFluX-Ensemble","Arkansas",1.18327317868048,"2022-2023"
"UVAFluX-Ensemble","California",0.922491744860401,"2022-2023"
"UVAFluX-Ensemble","Colorado",1.24379491420138,"2022-2023"
"UVAFluX-Ensemble","Connecticut",1.48713545616397,"2022-2023"
"UVAFluX-Ensemble","Delaware",1.12880244081471,"2022-2023"
"UVAFluX-Ensemble","District of Columbia",1.05750931540267,"2022-2023"
"UVAFluX-Ensemble","Florida",1.15082002188141,"2022-2023"
"UVAFluX-Ensemble","Georgia",1.06932766970507,"2022-2023"
"UVAFluX-Ensemble","Hawaii",1.21225596125025,"2022-2023"
"UVAFluX-Ensemble","Idaho",1.21377688139252,"2022-2023"
"UVAFluX-Ensemble","Illinois",0.999296978250765,"2022-2023"
"UVAFluX-Ensemble","Indiana",1.19578136860302,"2022-2023"
"UVAFluX-Ensemble","Iowa",1.23412243767305,"2022-2023"
"UVAFluX-Ensemble","Kansas",1.11106014920311,"2022-2023"
"UVAFluX-Ensemble","Kentucky",1.08535925971106,"2022-2023"
"UVAFluX-Ensemble","Louisiana",1.01677753941995,"2022-2023"
"UVAFluX-Ensemble","Maine",1.17345143163837,"2022-2023"
"UVAFluX-Ensemble","Maryland",1.01899276083752,"2022-2023"
"UVAFluX-Ensemble","Massachusetts",1.20094133737776,"2022-2023"
"UVAFluX-Ensemble","Michigan",1.23966604546897,"2022-2023"
"UVAFluX-Ensemble","Minnesota",1.09098354333831,"2022-2023"
"UVAFluX-Ensemble","Mississippi",1.09334115925105,"2022-2023"
"UVAFluX-Ensemble","Missouri",1.20017725247687,"2022-2023"
"UVAFluX-Ensemble","Montana",1.35829610458641,"2022-2023"
"UVAFluX-Ensemble","Nebraska",1.36772919235922,"2022-2023"
"UVAFluX-Ensemble","Nevada",1.15847770121417,"2022-2023"
"UVAFluX-Ensemble","New Hampshire",1.10952480035191,"2022-2023"
"UVAFluX-Ensemble","New Jersey",1.13527176825491,"2022-2023"
"UVAFluX-Ensemble","New Mexico",0.828445503498181,"2022-2023"
"UVAFluX-Ensemble","New York",1.13674071648344,"2022-2023"
"UVAFluX-Ensemble","North Carolina",1.32046012731048,"2022-2023"
"UVAFluX-Ensemble","North Dakota",1.32153057048805,"2022-2023"
"UVAFluX-Ensemble","Ohio",1.13101564473055,"2022-2023"
"UVAFluX-Ensemble","Oklahoma",1.36037151471773,"2022-2023"
"UVAFluX-Ensemble","Oregon",0.999638018897501,"2022-2023"
"UVAFluX-Ensemble","Pennsylvania",0.998851319430697,"2022-2023"
"UVAFluX-Ensemble","Rhode Island",1.1707480586475,"2022-2023"
"UVAFluX-Ensemble","South Carolina",1.24215432525952,"2022-2023"
"UVAFluX-Ensemble","South Dakota",1.27224595048252,"2022-2023"
"UVAFluX-Ensemble","Tennessee",1.23825387751683,"2022-2023"
"UVAFluX-Ensemble","Texas",0.948716240839478,"2022-2023"
"UVAFluX-Ensemble","Utah",1.36743647336892,"2022-2023"
"UVAFluX-Ensemble","Vermont",1.0322476336161,"2022-2023"
"UVAFluX-Ensemble","Virginia",1.08914023621597,"2022-2023"
"UVAFluX-Ensemble","Washington",1.06331420490087,"2022-2023"
"UVAFluX-Ensemble","West Virginia",1.08901468763085,"2022-2023"
"UVAFluX-Ensemble","Wisconsin",1.26762540227335,"2022-2023"
"UVAFluX-Ensemble","Wyoming",1.05675224681469,"2022-2023"
"VTSanghani-ExogModel","Alabama",1.12713943636284,"2022-2023"
"VTSanghani-ExogModel","Alaska",1.15325639043302,"2022-2023"
"VTSanghani-ExogModel","Arizona",1.11433595391274,"2022-2023"
"VTSanghani-ExogModel","Arkansas",0.990866883041592,"2022-2023"
"VTSanghani-ExogModel","California",0.972900185499016,"2022-2023"
"VTSanghani-ExogModel","Colorado",0.883516411077609,"2022-2023"
"VTSanghani-ExogModel","Connecticut",0.94133795317028,"2022-2023"
"VTSanghani-ExogModel","Delaware",1.28462625204074,"2022-2023"
"VTSanghani-ExogModel","District of Columbia",1.12253191303102,"2022-2023"
"VTSanghani-ExogModel","Florida",1.24497213554077,"2022-2023"
"VTSanghani-ExogModel","Georgia",1.3406454494274,"2022-2023"
"VTSanghani-ExogModel","Hawaii",1.28510582997615,"2022-2023"
"VTSanghani-ExogModel","Idaho",0.776566894329182,"2022-2023"
"VTSanghani-ExogModel","Illinois",1.01060773619762,"2022-2023"
"VTSanghani-ExogModel","Indiana",1.00085015596321,"2022-2023"
"VTSanghani-ExogModel","Iowa",0.711625294258394,"2022-2023"
"VTSanghani-ExogModel","Kansas",1.0243097926178,"2022-2023"
"VTSanghani-ExogModel","Kentucky",0.888205303849832,"2022-2023"
"VTSanghani-ExogModel","Louisiana",1.30983015804285,"2022-2023"
"VTSanghani-ExogModel","Maine",0.822119680879284,"2022-2023"
"VTSanghani-ExogModel","Maryland",0.920244427034303,"2022-2023"
"VTSanghani-ExogModel","Massachusetts",0.818238341852272,"2022-2023"
"VTSanghani-ExogModel","Michigan",0.716574500811322,"2022-2023"
"VTSanghani-ExogModel","Minnesota",0.98863995330451,"2022-2023"
"VTSanghani-ExogModel","Mississippi",0.942727748813386,"2022-2023"
"VTSanghani-ExogModel","Missouri",1.15145066563489,"2022-2023"
"VTSanghani-ExogModel","Montana",1.11605143808485,"2022-2023"
"VTSanghani-ExogModel","Nebraska",0.811011143667183,"2022-2023"
"VTSanghani-ExogModel","Nevada",0.873855839128952,"2022-2023"
"VTSanghani-ExogModel","New Hampshire",0.800961381488926,"2022-2023"
"VTSanghani-ExogModel","New Jersey",0.984695778666786,"2022-2023"
"VTSanghani-ExogModel","New Mexico",1.09287410960759,"2022-2023"
"VTSanghani-ExogModel","New York",0.953915180512537,"2022-2023"
"VTSanghani-ExogModel","North Carolina",0.880486612446664,"2022-2023"
"VTSanghani-ExogModel","North Dakota",0.947503662125901,"2022-2023"
"VTSanghani-ExogModel","Ohio",1.11963231995495,"2022-2023"
"VTSanghani-ExogModel","Oklahoma",1.10225285335742,"2022-2023"
"VTSanghani-ExogModel","Oregon",0.622871052944904,"2022-2023"
"VTSanghani-ExogModel","Pennsylvania",1.06974631382902,"2022-2023"
"VTSanghani-ExogModel","Puerto Rico",1.46600540503889,"2022-2023"
"VTSanghani-ExogModel","Rhode Island",1.15116349963366,"2022-2023"
"VTSanghani-ExogModel","South Carolina",1.06248993951486,"2022-2023"
"VTSanghani-ExogModel","South Dakota",1.27137973444239,"2022-2023"
"VTSanghani-ExogModel","Tennessee",0.809835657629267,"2022-2023"
"VTSanghani-ExogModel","Texas",1.33720962585151,"2022-2023"
"VTSanghani-ExogModel","Utah",1.10856083017222,"2022-2023"
"VTSanghani-ExogModel","Vermont",1.05876068286049,"2022-2023"
"VTSanghani-ExogModel","Virginia",0.985563107505177,"2022-2023"
"VTSanghani-ExogModel","Washington",1.08566744798193,"2022-2023"
"VTSanghani-ExogModel","West Virginia",0.86847426358707,"2022-2023"
"VTSanghani-ExogModel","Wisconsin",0.904215367760769,"2022-2023"
"VTSanghani-ExogModel","Wyoming",0.923214249204496,"2022-2023"
